CustomerID,CustomerName,EmailAddress,PhoneNumber,PurchasedItem,ItemCategory,Quantity,OrderValue,PurchaseDate,Location,DiscountApplied,PaymentMethod
CUST-07566,Liam Taylor,liam.taylor@outlook.com,+1-496-857-5949,T-Shirt,Apparel,4,90.0,2023-03-01,Philadelphia,10,PayPal
CUST-98877,Charlotte Jackson,charlotte.jackson@gmail.com,+1-694-450-7653,Scarf,Accessories,2,40.0,2023-08-02,San Antonio,0,Gift Card
CUST-47195,Benjamin Wilson,benjamin.wilson@icloud.com,+1-504-664-2195,Jeans,Apparel,4,240.0,2023-08-16,Chicago,0,Credit Card
CUST-71222,Evelyn Lopez,evelyn.lopez@outlook.com,+1-905-261-3589,Scarf,Accessories,2,40.0,2023-07-14,New York,0,Apple Pay
CUST-52435,Isabella Martinez,isabella.martinez@hotmail.com,+1-650-625-8933,T-Shirt,Apparel,3,75.0,2023-03-05,Phoenix,0,PayPal
CUST-04504,Olivia Martin,olivia.martin@icloud.com,+1-675-408-6573,Jeans,Apparel,4,225.0,2023-10-08,San Antonio,15,Gift Card
CUST-93320,Amelia Moore,amelia.moore@outlook.com,+1-821-347-6121,Sneakers,Footwear,1,85.0,2023-05-10,Chicago,0,Gift Card
CUST-84259,Benjamin Hernandez,benjamin.hernandez@company.org,+1-935-526-6658,Jacket,Outerwear,4,480.0,2023-08-31,New York,0,Cash
CUST-53128,Mia Johnson,mia.johnson@company.org,+1-608-333-7070,Dress,Apparel,3,220.0,2023-12-26,Houston,5,Gift Card
CUST-82919,Amelia Moore,amelia.moore@company.org,+1-727-775-2739,Dress,Apparel,1,55.0,2023-03-20,Chicago,20,PayPal
CUST-83251,Charlotte Miller,charlotte.miller@company.org,+1-526-447-8642,Scarf,Accessories,1,20.0,2023-04-16,Philadelphia,0,Apple Pay
CUST-07238,Henry Anderson,henry.anderson@hotmail.com,+1-325-473-8366,Jacket,Outerwear,2,240.0,2023-12-22,Philadelphia,0,Gift Card
CUST-93137,Oliver Hernandez,oliver.hernandez@gmail.com,+1-453-344-2586,Jeans,Apparel,1,60.0,2023-12-18,Philadelphia,0,Cash
CUST-76772,Olivia Moore,olivia.moore@outlook.com,+1-251-497-7293,Jacket,Outerwear,1,120.0,2023-11-19,San Antonio,0,PayPal
CUST-28646,Evelyn Lopez,evelyn.lopez@hotmail.com,+1-830-628-5067,Jeans,Apparel,4,240.0,2023-01-05,San Diego,0,Credit Card
CUST-78128,Amelia Garcia,amelia.garcia@company.org,+1-363-535-6123,Scarf,Accessories,3,55.0,2023-06-04,San Diego,5,Debit Card
CUST-44243,Ava Martin,ava.martin@gmail.com,+1-394-981-3610,Jacket,Outerwear,2,240.0,2023-08-04,Phoenix,0,Debit Card
CUST-01254,William Gonzalez,william.gonzalez@icloud.com,+1-710-727-8648,Scarf,Accessories,4,80.0,2023-12-05,Chicago,0,Credit Card
CUST-85836,Isabella Martin,isabella.martin@icloud.com,+1-710-515-9148,T-Shirt,Apparel,1,15.0,2023-02-21,Houston,10,Gift Card
CUST-56550,Harper Thomas,harper.thomas@icloud.com,+1-223-292-7442,T-Shirt,Apparel,1,25.0,2023-12-06,Chicago,0,Debit Card
CUST-41871,Isabella Moore,isabella.moore@company.org,+1-717-668-4944,Jacket,Outerwear,2,240.0,2023-09-24,Phoenix,0,Debit Card
CUST-86460,James Martinez,james.martinez@icloud.com,+1-420-797-6781,Sneakers,Footwear,3,255.0,2023-05-19,New York,0,Credit Card
CUST-40163,Harper Davis,harper.davis@yahoo.com,+1-249-251-5609,Jacket,Outerwear,2,220.0,2023-11-15,Phoenix,20,Gift Card
CUST-37859,Charlotte Moore,charlotte.moore@outlook.com,+1-706-811-8710,Dress,Apparel,4,300.0,2023-11-07,Philadelphia,0,Gift Card
CUST-23136,Alexander Smith,alexander.smith@outlook.com,+1-492-749-1133,T-Shirt,Apparel,2,35.0,2023-12-25,San Antonio,15,Credit Card
CUST-96052,Noah Davis,noah.davis@company.org,+1-310-641-3194,Jacket,Outerwear,1,110.0,2023-03-12,New York,10,Gift Card
CUST-98453,William Garcia,william.garcia@yahoo.com,+1-470-944-6992,Scarf,Accessories,4,80.0,2023-08-03,San Antonio,0,Gift Card
CUST-66758,Olivia Jones,olivia.jones@hotmail.com,+1-982-612-6995,Dress,Apparel,1,55.0,2023-02-23,Philadelphia,20,PayPal
CUST-48060,Sophia Anderson,sophia.anderson@hotmail.com,+1-246-610-1838,Scarf,Accessories,3,60.0,2023-09-19,Los Angeles,0,PayPal
CUST-17081,Charlotte Anderson,charlotte.anderson@icloud.com,+1-783-775-4189,T-Shirt,Apparel,1,25.0,2023-11-13,Phoenix,0,Credit Card
CUST-44874,Henry Johnson,henry.johnson@gmail.com,+1-571-766-5728,Sneakers,Footwear,1,75.0,2023-03-02,Phoenix,10,Apple Pay
CUST-13767,Amelia Smith,amelia.smith@hotmail.com,+1-275-595-9261,Sneakers,Footwear,2,160.0,2023-05-25,Houston,10,Debit Card
CUST-24465,Noah Hernandez,noah.hernandez@gmail.com,+1-661-982-5582,Dress,Apparel,1,70.0,2023-02-28,Chicago,5,PayPal
CUST-70226,Amelia Martinez,amelia.martinez@outlook.com,+1-838-896-2946,Jacket,Outerwear,4,480.0,2023-02-24,New York,0,Debit Card
CUST-45196,Liam Moore,liam.moore@gmail.com,+1-331-299-7453,T-Shirt,Apparel,4,100.0,2023-09-12,San Diego,0,Cash
CUST-93320,Amelia Moore,amelia.moore@outlook.com,+1-582-547-6990,Sneakers,Footwear,3,245.0,2023-04-12,San Antonio,10,Credit Card
CUST-40436,Elijah Taylor,elijah.taylor@yahoo.com,+1-973-347-4261,Dress,Apparel,4,300.0,2023-11-08,New York,0,Apple Pay
CUST-70320,Elijah Davis,elijah.davis@yahoo.com,+1-816-721-7576,Jeans,Apparel,2,120.0,2023-04-13,Houston,0,Cash
CUST-55516,Harper Anderson,harper.anderson@company.org,+1-712-241-1742,Jacket,Outerwear,3,360.0,2023-05-15,Houston,0,Cash
CUST-42169,James Davis,james.davis@company.org,+1-239-340-6456,Jeans,Apparel,4,240.0,2023-09-25,San Antonio,0,Gift Card
CUST-96472,Evelyn Taylor,evelyn.taylor@icloud.com,+1-685-731-8487,Jacket,Outerwear,2,225.0,2023-04-14,San Diego,15,Cash
CUST-34454,William Lopez,william.lopez@hotmail.com,+1-352-820-9446,T-Shirt,Apparel,4,100.0,2023-07-03,Chicago,0,Credit Card
CUST-44047,Sophia Davis,sophia.davis@icloud.com,+1-343-535-6218,Dress,Apparel,4,280.0,2023-12-27,San Antonio,20,PayPal
CUST-11720,Ava Wilson,ava.wilson@outlook.com,+1-366-602-5902,Scarf,Accessories,1,20.0,2023-07-29,San Antonio,0,Credit Card
CUST-58699,Oliver Brown,oliver.brown@icloud.com,+1-807-544-9311,Scarf,Accessories,4,70.0,2023-06-01,Philadelphia,10,PayPal
CUST-19740,Alexander Smith,alexander.smith@gmail.com,+1-721-745-9025,T-Shirt,Apparel,4,100.0,2023-03-24,San Diego,0,Cash
CUST-99385,Liam Smith,liam.smith@outlook.com,+1-925-776-5911,Jeans,Apparel,2,120.0,2023-01-21,Chicago,0,Cash
CUST-31851,Charlotte Jackson,charlotte.jackson@company.org,+1-686-217-7035,Scarf,Accessories,2,40.0,2023-10-08,Phoenix,0,Apple Pay
CUST-36882,Oliver Thomas,oliver.thomas@yahoo.com,+1-539-889-2795,Dress,Apparel,1,75.0,2023-09-12,Philadelphia,0,PayPal
CUST-90126,Ava Wilson,ava.wilson@company.org,+1-626-797-6040,T-Shirt,Apparel,4,95.0,2023-04-17,Los Angeles,5,Cash
CUST-49219,Emma Thomas,emma.thomas@hotmail.com,+1-942-904-1436,T-Shirt,Apparel,1,5.0,2023-12-19,San Diego,20,Gift Card
CUST-07677,Oliver Jones,oliver.jones@outlook.com,+1-811-685-5350,T-Shirt,Apparel,4,95.0,2023-09-04,Chicago,5,Debit Card
CUST-22089,Oliver Rodriguez,oliver.rodriguez@outlook.com,+1-871-994-4728,Jeans,Apparel,3,180.0,2023-06-19,Houston,0,Apple Pay
CUST-09923,Lucas Johnson,lucas.johnson@gmail.com,+1-938-252-8871,T-Shirt,Apparel,3,75.0,2023-05-01,Philadelphia,0,Credit Card
CUST-89998,Noah Moore,noah.moore@hotmail.com,+1-374-736-7229,Sneakers,Footwear,1,85.0,2023-01-02,Chicago,0,Apple Pay
CUST-11180,Mia Garcia,mia.garcia@yahoo.com,+1-351-897-4968,Jacket,Outerwear,1,115.0,2023-01-07,New York,5,Debit Card
CUST-56486,Sophia Rodriguez,sophia.rodriguez@outlook.com,+1-232-786-2800,Sneakers,Footwear,1,75.0,2023-12-10,San Antonio,10,PayPal
CUST-68968,Olivia Smith,olivia.smith@outlook.com,+1-395-219-8225,Jeans,Apparel,2,105.0,2023-02-15,Los Angeles,15,Credit Card
CUST-29464,Evelyn Rodriguez,evelyn.rodriguez@gmail.com,+1-521-628-3481,Jeans,Apparel,2,120.0,2023-02-26,Phoenix,0,Credit Card
CUST-25679,Elijah Thomas,elijah.thomas@icloud.com,+1-622-907-4340,T-Shirt,Apparel,2,45.0,2023-10-21,San Antonio,5,PayPal
CUST-43362,Ava Gonzalez,ava.gonzalez@yahoo.com,+1-620-713-8726,Dress,Apparel,1,75.0,2023-12-09,New York,0,Apple Pay
CUST-62464,Noah Rodriguez,noah.rodriguez@company.org,+1-953-944-2020,Scarf,Accessories,4,75.0,2023-09-10,New York,5,Cash
CUST-50879,Oliver Gonzalez,oliver.gonzalez@hotmail.com,+1-922-341-9498,Scarf,Accessories,3,55.0,2023-03-18,Los Angeles,5,Apple Pay
CUST-81925,Liam Rodriguez,liam.rodriguez@outlook.com,+1-412-774-6325,Scarf,Accessories,1,15.0,2023-02-16,Phoenix,5,Debit Card
CUST-39155,Alexander Hernandez,alexander.hernandez@outlook.com,+1-878-689-9609,Sneakers,Footwear,2,165.0,2023-09-19,Houston,5,Gift Card
CUST-62365,Mia Brown,mia.brown@company.org,+1-585-521-3837,Jeans,Apparel,2,120.0,2023-02-08,Philadelphia,0,Cash
CUST-24874,Noah Johnson,noah.johnson@yahoo.com,+1-670-745-6608,Jacket,Outerwear,1,110.0,2023-02-21,San Diego,10,Apple Pay
CUST-90907,Amelia Garcia,amelia.garcia@icloud.com,+1-759-562-5331,Jeans,Apparel,1,60.0,2023-05-12,Phoenix,0,Gift Card
CUST-94663,Oliver Wilson,oliver.wilson@outlook.com,+1-824-695-4150,Sneakers,Footwear,2,165.0,2023-11-26,San Diego,5,Gift Card
CUST-18037,Harper Brown,harper.brown@yahoo.com,+1-452-485-5890,Scarf,Accessories,4,80.0,2023-04-29,Chicago,0,PayPal
CUST-19572,Oliver Garcia,oliver.garcia@company.org,+1-430-504-5735,Jacket,Outerwear,2,235.0,2023-08-22,New York,5,Debit Card
CUST-89765,Evelyn Jackson,evelyn.jackson@gmail.com,+1-921-412-9011,Jacket,Outerwear,2,225.0,2023-06-01,Chicago,15,Debit Card
CUST-02544,Liam Garcia,liam.garcia@icloud.com,+1-524-691-6714,T-Shirt,Apparel,1,10.0,2023-05-16,Houston,15,Debit Card
CUST-32303,Amelia Johnson,amelia.johnson@hotmail.com,+1-773-938-5480,Dress,Apparel,4,290.0,2023-08-26,Chicago,10,Cash
CUST-35430,Mia Moore,mia.moore@outlook.com,+1-494-324-9899,Jacket,Outerwear,2,235.0,2023-01-26,Phoenix,5,Credit Card
CUST-88094,Elijah Gonzalez,elijah.gonzalez@yahoo.com,+1-588-604-6654,T-Shirt,Apparel,2,40.0,2023-02-21,Chicago,10,Cash
CUST-29464,Evelyn Rodriguez,evelyn.rodriguez@gmail.com,+1-991-349-5758,Dress,Apparel,3,220.0,2023-03-31,Houston,5,Apple Pay
CUST-20471,Charlotte Jackson,charlotte.jackson@hotmail.com,+1-243-494-2294,Scarf,Accessories,1,5.0,2023-01-21,Houston,15,Gift Card
CUST-42140,James Gonzalez,james.gonzalez@yahoo.com,+1-554-652-5201,T-Shirt,Apparel,3,75.0,2023-05-29,Houston,0,Gift Card
CUST-10987,Ava Hernandez,ava.hernandez@yahoo.com,+1-965-690-4505,Jeans,Apparel,3,160.0,2023-07-04,Phoenix,20,Credit Card
CUST-30424,Oliver Smith,oliver.smith@hotmail.com,+1-406-751-5442,Jeans,Apparel,2,105.0,2023-12-13,Houston,15,Apple Pay
CUST-79555,Noah Miller,noah.miller@gmail.com,+1-775-912-5450,Dress,Apparel,1,65.0,2023-06-10,New York,10,Credit Card
CUST-43046,Evelyn Anderson,evelyn.anderson@company.org,+1-340-311-4920,T-Shirt,Apparel,4,100.0,2023-08-07,San Antonio,0,Gift Card
CUST-19740,Alexander Smith,alexander.smith@gmail.com,+1-448-251-9700,Sneakers,Footwear,2,170.0,2023-03-01,Houston,0,Cash
CUST-67689,Emma Lopez,emma.lopez@icloud.com,+1-431-853-4814,T-Shirt,Apparel,4,85.0,2023-02-18,Chicago,15,Debit Card
CUST-23872,Alexander Miller,alexander.miller@outlook.com,+1-253-302-7771,Sneakers,Footwear,4,340.0,2023-01-24,Philadelphia,0,Gift Card
CUST-87482,Harper Anderson,harper.anderson@hotmail.com,+1-538-934-8739,Jacket,Outerwear,1,105.0,2023-01-05,Chicago,15,PayPal
CUST-35902,James Jackson,james.jackson@company.org,+1-302-897-3252,Jacket,Outerwear,3,360.0,2023-03-12,Philadelphia,0,Debit Card
CUST-13767,Amelia Smith,amelia.smith@hotmail.com,+1-205-763-3587,Jacket,Outerwear,1,120.0,2023-12-06,Chicago,0,Gift Card
CUST-35040,Emma Taylor,emma.taylor@hotmail.com,+1-616-868-8793,T-Shirt,Apparel,4,85.0,2023-11-28,Phoenix,15,Cash
CUST-51240,Benjamin Taylor,benjamin.taylor@gmail.com,+1-688-866-4267,Dress,Apparel,2,145.0,2023-03-29,Chicago,5,Credit Card
CUST-42219,Oliver Williams,oliver.williams@outlook.com,+1-974-494-6262,Sneakers,Footwear,4,335.0,2023-06-18,Phoenix,5,Debit Card
CUST-97769,Ava Lopez,ava.lopez@icloud.com,+1-492-861-1969,T-Shirt,Apparel,2,45.0,2023-07-03,Phoenix,5,Cash
CUST-11180,Mia Garcia,mia.garcia@yahoo.com,+1-987-291-4804,Jacket,Outerwear,2,240.0,2023-08-13,Houston,0,Apple Pay
CUST-57788,Noah Hernandez,noah.hernandez@yahoo.com,+1-747-956-1611,Jeans,Apparel,1,50.0,2023-11-15,New York,10,PayPal
CUST-78264,Charlotte Williams,charlotte.williams@hotmail.com,+1-379-627-3880,Jacket,Outerwear,4,480.0,2023-05-18,Philadelphia,0,Debit Card
CUST-25635,Mia Davis,mia.davis@outlook.com,+1-237-606-9116,Dress,Apparel,3,210.0,2023-02-17,Houston,15,Credit Card
CUST-53613,Olivia Wilson,olivia.wilson@company.org,+1-390-966-5742,Jacket,Outerwear,4,465.0,2023-07-10,Houston,15,Apple Pay
CUST-48333,Emma Wilson,emma.wilson@gmail.com,+1-238-209-5888,Scarf,Accessories,4,80.0,2023-06-25,San Antonio,0,Cash
CUST-14396,Oliver Martinez,oliver.martinez@outlook.com,+1-781-817-2758,Dress,Apparel,3,215.0,2023-04-04,Phoenix,10,PayPal
CUST-18768,Henry Johnson,henry.johnson@outlook.com,+1-543-491-8444,Jeans,Apparel,1,55.0,2023-02-28,Phoenix,5,Credit Card
CUST-97778,William Wilson,william.wilson@gmail.com,+1-856-756-9590,Sneakers,Footwear,4,340.0,2023-07-25,Philadelphia,0,Cash
CUST-78112,Ava Rodriguez,ava.rodriguez@hotmail.com,+1-705-337-9261,Jacket,Outerwear,4,460.0,2023-07-24,Chicago,20,Cash
CUST-28675,William Williams,william.williams@outlook.com,+1-679-479-4159,Dress,Apparel,2,150.0,2023-08-22,Chicago,0,Debit Card
CUST-48893,James Davis,james.davis@yahoo.com,+1-315-538-3662,Sneakers,Footwear,4,340.0,2023-05-20,San Diego,0,Debit Card
CUST-25600,Liam Thomas,liam.thomas@gmail.com,+1-948-669-5215,Jeans,Apparel,3,175.0,2023-07-17,Houston,5,Credit Card
CUST-20407,Charlotte Johnson,charlotte.johnson@company.org,+1-935-390-1230,Scarf,Accessories,2,35.0,2023-12-20,San Diego,5,Gift Card
CUST-77776,Elijah Garcia,elijah.garcia@icloud.com,+1-954-545-5833,Dress,Apparel,1,70.0,2023-09-02,Los Angeles,5,Gift Card
CUST-04904,Liam Lopez,liam.lopez@hotmail.com,+1-781-890-4164,Jeans,Apparel,2,110.0,2023-08-04,Los Angeles,10,Cash
CUST-95364,Alexander Jones,alexander.jones@gmail.com,+1-379-825-7643,Jeans,Apparel,3,175.0,2023-11-29,San Diego,5,Debit Card
CUST-29221,Emma Johnson,emma.johnson@icloud.com,+1-637-727-6372,T-Shirt,Apparel,3,70.0,2023-03-27,Chicago,5,PayPal
CUST-33219,Ava Thomas,ava.thomas@icloud.com,+1-288-610-2562,Sneakers,Footwear,2,170.0,2023-02-27,Los Angeles,0,PayPal
CUST-96056,Sophia Jones,sophia.jones@company.org,+1-389-343-8822,T-Shirt,Apparel,1,25.0,2023-03-09,San Antonio,0,Cash
CUST-22691,Harper Anderson,harper.anderson@outlook.com,+1-531-454-1111,Jeans,Apparel,2,120.0,2023-12-23,Chicago,0,Debit Card
CUST-19922,Sophia Lopez,sophia.lopez@company.org,+1-467-592-4858,Dress,Apparel,1,75.0,2023-01-31,Phoenix,0,Credit Card
CUST-93420,Mia Brown,mia.brown@outlook.com,+1-657-971-5374,Jacket,Outerwear,2,235.0,2023-03-23,Houston,5,Credit Card
CUST-72295,Amelia Anderson,amelia.anderson@outlook.com,+1-537-509-1187,Scarf,Accessories,3,60.0,2023-02-23,New York,0,Credit Card
CUST-93137,Oliver Hernandez,oliver.hernandez@gmail.com,+1-467-869-6890,Scarf,Accessories,4,80.0,2023-08-02,Houston,0,PayPal
CUST-65636,Olivia Thomas,olivia.thomas@gmail.com,+1-909-441-2017,T-Shirt,Apparel,4,100.0,2023-10-30,San Diego,0,Debit Card
CUST-57002,Harper Garcia,harper.garcia@hotmail.com,+1-883-321-8625,Jacket,Outerwear,1,105.0,2023-09-05,Chicago,15,Debit Card
CUST-11720,Ava Wilson,ava.wilson@outlook.com,+1-514-363-7642,T-Shirt,Apparel,1,10.0,2023-10-19,San Diego,15,PayPal
CUST-14906,James Moore,james.moore@icloud.com,+1-902-714-6095,Scarf,Accessories,1,15.0,2023-12-14,San Antonio,5,Credit Card
CUST-36828,Henry Lopez,henry.lopez@yahoo.com,+1-906-320-5833,Sneakers,Footwear,3,240.0,2023-08-13,Chicago,15,Credit Card
CUST-62485,Benjamin Hernandez,benjamin.hernandez@hotmail.com,+1-576-829-4618,Scarf,Accessories,2,30.0,2023-04-03,Houston,10,Cash
CUST-96311,Mia Gonzalez,mia.gonzalez@gmail.com,+1-424-336-8834,Scarf,Accessories,3,55.0,2023-11-09,San Antonio,5,Gift Card
CUST-14895,Sophia Hernandez,sophia.hernandez@company.org,+1-356-665-7121,Jacket,Outerwear,4,480.0,2023-07-14,San Antonio,0,Apple Pay
CUST-54749,Liam Thomas,liam.thomas@hotmail.com,+1-625-918-9998,T-Shirt,Apparel,1,15.0,2023-07-03,San Antonio,10,Gift Card
CUST-17482,James Anderson,james.anderson@hotmail.com,+1-682-975-9806,Jeans,Apparel,2,110.0,2023-11-10,Philadelphia,10,Debit Card
CUST-89072,Olivia Anderson,olivia.anderson@hotmail.com,+1-880-423-5054,Dress,Apparel,4,295.0,2023-01-15,Chicago,5,Debit Card
CUST-35674,Olivia Brown,olivia.brown@hotmail.com,+1-896-972-2341,Jeans,Apparel,4,230.0,2023-12-17,Los Angeles,10,Debit Card
CUST-03635,Emma Hernandez,emma.hernandez@yahoo.com,+1-738-657-9653,Sneakers,Footwear,4,335.0,2023-03-08,Los Angeles,5,Gift Card
CUST-80858,Elijah Jackson,elijah.jackson@company.org,+1-920-570-2279,Sneakers,Footwear,3,245.0,2023-09-05,Chicago,10,Apple Pay
CUST-17428,Elijah Anderson,elijah.anderson@company.org,+1-777-314-2011,T-Shirt,Apparel,1,10.0,2023-09-07,Chicago,15,Cash
CUST-62365,Mia Brown,mia.brown@company.org,+1-760-717-4312,Jeans,Apparel,4,240.0,2023-02-27,Philadelphia,0,Gift Card
CUST-02336,Sophia Gonzalez,sophia.gonzalez@outlook.com,+1-786-749-3455,Scarf,Accessories,1,10.0,2023-07-30,Los Angeles,10,Apple Pay
CUST-83752,Ava Jackson,ava.jackson@icloud.com,+1-368-535-9525,Jacket,Outerwear,3,360.0,2023-08-14,Chicago,0,Credit Card
CUST-58583,Benjamin Johnson,benjamin.johnson@company.org,+1-652-319-4365,T-Shirt,Apparel,4,95.0,2023-01-24,Chicago,5,Credit Card
CUST-84413,Olivia Wilson,olivia.wilson@hotmail.com,+1-934-797-9008,T-Shirt,Apparel,3,65.0,2023-02-02,San Diego,10,Debit Card
CUST-42521,Ava Brown,ava.brown@hotmail.com,+1-293-722-8298,Jeans,Apparel,3,180.0,2023-05-14,Philadelphia,0,PayPal
CUST-32459,Ava Thomas,ava.thomas@company.org,+1-256-664-3161,Dress,Apparel,1,70.0,2023-12-02,Philadelphia,5,Debit Card
CUST-16930,Evelyn Martin,evelyn.martin@company.org,+1-725-625-8484,Sneakers,Footwear,4,340.0,2023-06-10,Houston,0,PayPal
CUST-19625,Benjamin Wilson,benjamin.wilson@hotmail.com,+1-777-259-8575,Scarf,Accessories,3,55.0,2023-01-07,Philadelphia,5,Apple Pay
CUST-34365,Noah Anderson,noah.anderson@outlook.com,+1-888-515-1356,Jacket,Outerwear,4,480.0,2023-12-27,New York,0,Credit Card
CUST-02886,Charlotte Williams,charlotte.williams@gmail.com,+1-605-460-1049,Sneakers,Footwear,1,75.0,2023-12-14,Los Angeles,10,Gift Card
CUST-20703,William Davis,william.davis@gmail.com,+1-963-423-2196,Scarf,Accessories,3,60.0,2023-09-26,Houston,0,PayPal
CUST-84603,Henry Thomas,henry.thomas@company.org,+1-246-633-6644,T-Shirt,Apparel,1,20.0,2023-10-23,New York,5,Apple Pay
CUST-09787,Elijah Martinez,elijah.martinez@yahoo.com,+1-917-265-9866,Dress,Apparel,4,300.0,2023-10-17,Chicago,0,Credit Card
CUST-61540,Elijah Brown,elijah.brown@company.org,+1-261-270-8734,T-Shirt,Apparel,4,85.0,2023-04-25,San Diego,15,Gift Card
CUST-41871,Isabella Moore,isabella.moore@company.org,+1-232-493-7698,Dress,Apparel,1,60.0,2023-12-09,San Diego,15,PayPal
CUST-97229,Elijah Johnson,elijah.johnson@gmail.com,+1-384-987-3218,Jeans,Apparel,2,100.0,2023-06-23,Chicago,20,Debit Card
CUST-53070,Benjamin Taylor,benjamin.taylor@hotmail.com,+1-984-856-7887,Scarf,Accessories,3,50.0,2023-09-23,Houston,10,Debit Card
CUST-26114,Evelyn Gonzalez,evelyn.gonzalez@company.org,+1-583-591-8348,Sneakers,Footwear,4,330.0,2023-09-25,Philadelphia,10,Debit Card
CUST-79514,Oliver Brown,oliver.brown@hotmail.com,+1-586-584-2314,T-Shirt,Apparel,4,100.0,2023-12-19,San Antonio,0,Apple Pay
CUST-71843,Emma Hernandez,emma.hernandez@hotmail.com,+1-899-877-9835,Dress,Apparel,3,225.0,2023-12-25,San Diego,0,Debit Card
CUST-94530,Amelia Miller,amelia.miller@yahoo.com,+1-336-869-6697,Dress,Apparel,1,75.0,2023-11-13,San Antonio,0,Cash
CUST-66467,Emma Lopez,emma.lopez@hotmail.com,+1-321-382-9802,T-Shirt,Apparel,1,15.0,2023-02-18,Chicago,10,Credit Card
CUST-51844,Harper Martinez,harper.martinez@gmail.com,+1-602-741-3086,Sneakers,Footwear,1,70.0,2023-08-10,San Antonio,15,Apple Pay
CUST-78419,Emma Miller,emma.miller@outlook.com,+1-945-428-1056,Scarf,Accessories,2,40.0,2023-12-05,Phoenix,0,Gift Card
CUST-23427,Amelia Gonzalez,amelia.gonzalez@outlook.com,+1-974-223-5888,Jeans,Apparel,2,105.0,2023-05-08,Houston,15,Debit Card
CUST-21237,Liam Miller,liam.miller@icloud.com,+1-674-889-9920,Jeans,Apparel,4,235.0,2023-09-04,New York,5,Credit Card
CUST-49045,Benjamin Taylor,benjamin.taylor@company.org,+1-634-744-7214,Jacket,Outerwear,1,115.0,2023-06-27,Houston,5,PayPal
CUST-01026,Elijah Martinez,elijah.martinez@gmail.com,+1-435-453-8546,Jacket,Outerwear,3,360.0,2023-12-06,Los Angeles,0,Debit Card
CUST-02448,Elijah Martinez,elijah.martinez@hotmail.com,+1-554-358-5516,Jacket,Outerwear,4,480.0,2023-12-13,Philadelphia,0,Credit Card
CUST-29664,Evelyn Brown,evelyn.brown@outlook.com,+1-393-942-2848,Sneakers,Footwear,3,250.0,2023-11-25,Philadelphia,5,Cash
CUST-97400,Isabella Martin,isabella.martin@gmail.com,+1-232-876-7868,Scarf,Accessories,4,75.0,2023-07-17,Houston,5,PayPal
CUST-29664,Evelyn Brown,evelyn.brown@outlook.com,+1-829-984-1256,Scarf,Accessories,2,40.0,2023-03-18,Chicago,0,Cash
CUST-87305,Oliver Miller,oliver.miller@hotmail.com,+1-446-411-2102,Jacket,Outerwear,4,475.0,2023-10-13,Chicago,5,Gift Card
CUST-52279,Oliver Smith,oliver.smith@outlook.com,+1-303-808-1550,Jacket,Outerwear,2,225.0,2023-11-10,Phoenix,15,Credit Card
CUST-07938,Olivia Lopez,olivia.lopez@company.org,+1-657-812-1797,Sneakers,Footwear,4,330.0,2023-01-28,Phoenix,10,Cash
CUST-82431,Isabella Gonzalez,isabella.gonzalez@company.org,+1-450-958-1724,Jacket,Outerwear,1,105.0,2023-01-06,Philadelphia,15,Gift Card
CUST-19082,Evelyn Martinez,evelyn.martinez@icloud.com,+1-611-649-4839,Jeans,Apparel,3,180.0,2023-11-26,Phoenix,0,Credit Card
CUST-25127,Elijah Anderson,elijah.anderson@icloud.com,+1-752-422-1924,T-Shirt,Apparel,1,25.0,2023-03-22,San Diego,0,Credit Card
CUST-53872,William Gonzalez,william.gonzalez@outlook.com,+1-343-715-5739,Jeans,Apparel,4,230.0,2023-09-16,San Diego,10,Cash
CUST-68857,Alexander Rodriguez,alexander.rodriguez@gmail.com,+1-439-949-6224,Jeans,Apparel,4,240.0,2023-08-29,New York,0,Credit Card
CUST-44498,Amelia Rodriguez,amelia.rodriguez@company.org,+1-791-812-6253,Dress,Apparel,4,300.0,2023-09-11,Phoenix,0,Debit Card
CUST-42912,Amelia Anderson,amelia.anderson@gmail.com,+1-442-509-3347,T-Shirt,Apparel,2,50.0,2023-03-26,New York,0,Credit Card
CUST-01302,Emma Martinez,emma.martinez@gmail.com,+1-876-733-4621,Jeans,Apparel,3,180.0,2023-02-08,Phoenix,0,Apple Pay
CUST-20192,Alexander Martinez,alexander.martinez@outlook.com,+1-623-507-5508,T-Shirt,Apparel,3,75.0,2023-09-09,Philadelphia,0,Gift Card
CUST-89828,Isabella Davis,isabella.davis@gmail.com,+1-262-770-3869,Jeans,Apparel,4,240.0,2023-06-14,Philadelphia,0,Credit Card
CUST-09889,Noah Thomas,noah.thomas@company.org,+1-841-895-7999,Sneakers,Footwear,4,340.0,2023-05-04,New York,0,Apple Pay
CUST-57622,Oliver Taylor,oliver.taylor@hotmail.com,+1-769-707-1768,Sneakers,Footwear,2,170.0,2023-06-19,Houston,0,Credit Card
CUST-72964,Emma Jones,emma.jones@icloud.com,+1-552-858-7244,Jacket,Outerwear,1,115.0,2023-05-23,Philadelphia,5,Credit Card
CUST-42521,Ava Brown,ava.brown@hotmail.com,+1-737-526-7821,Sneakers,Footwear,1,80.0,2023-01-26,Houston,5,Cash
CUST-22551,Emma Moore,emma.moore@gmail.com,+1-618-352-5913,T-Shirt,Apparel,3,70.0,2023-09-17,Chicago,5,Debit Card
